Product_ID;Product_Name;Category;Sale_Price_EUR;Cost_Price_EUR;Stock;Country_Origin;Brand;Color;Size;Gender
S001279;Weight Discs;Equipment;239,44;-129,30;331;Mexico;Reebok;Black;L;Male
S001280;T-shirt;Clothing;348,60;-205,67;457;Australia;Puma;Green;L;Male
S001281;Bracelet;Accessories;497,20;-387,82;386;Germany;Nike;Green;L;Male
S001282;Bracelet;Accessories;157,55;-99,26;355;Japan;Under Armour;Red;S;Female
S001283;Gloves;Accessories;108,15;-84,36;125;Germany;Nike;Red;M;Male
S001284;Rackets;Equipment;135,45;-71,79;270;Uruguay;Nike;White;XL;Female
S001285;Sandals;Footwear;484,45;-358,49;114;Brazil;Under Armour;White;L;Female
S001286;Pants;Clothing;423,34;-317,51;266;Germany;Under Armour;Green;L;Female
S001287;Balls;Equipment;106,92;-68,43;96;EE.UU.;Puma;Red;L;Male
S001288;Foam Roller;Equipment;389,80;-300,15;202;Brazil;Puma;Red;S;Female
S001289;Sneakers;Footwear;290,60;-212,14;222;Brazil;Adidas;Gray;M;Male
S001290;Jacket;Clothing;332,88;-246,33;229;Germany;Puma;Gray;L;Male
S001291;Pants;Clothing;463,41;-366,09;21;Spain;Reebok;Gray;L;Male
S001292;Backpack;Accessories;422,83;-325,58;281;Mexico;Under Armour;Gray;S;Male
S001293;Coat;Clothing;321,97;-173,86;382;Germany;Adidas;Gray;S;Male
S001294;Boots;Footwear;447,78;-291,06;338;Japan;Reebok;Blue;XL;Male
S001295;Sandals;Footwear;190,69;-106,79;176;Germany;Reebok;White;M;Female
S001296;Jacket;Clothing;352,10;-239,43;279;Brazil;Reebok;Red;XL;Female
S001297;Sandals;Footwear;73,66;-39,04;218;Brazil;Under Armour;Black;XL;Female
S001298;Sneakers;Footwear;189,85;-138,59;196;Mexico;Puma;Black;L;Female
S001299;Jacket;Clothing;271,43;-187,29;319;EE.UU.;Nike;Black;XL;Female
S001300;Sunglasses;Accessories;127,51;-76,51;119;Japan;Under Armour;Green;M;Male
S001301;Belt;Accessories;246,28;-169,93;68;Mexico;Adidas;Blue;XL;Male
S001302;Resitance bands;Equipment;130,91;-68,07;102;Brazil;Reebok;Gray;M;Male
S001303;Leggings;Clothing;230,27;-151,98;477;EE.UU.;Adidas;Blue;M;Male
S001304;Bracelet;Accessories;81,97;-43,44;10;Brazil;Nike;White;S;Male
S001305;Cap;Accessories;483,48;-319,10;449;Australia;Under Armour;White;L;Female
S001306;Belt;Accessories;93,01;-50,23;229;Uruguay;Under Armour;Black;M;Male
S001307;Yoga mat;Equipment;182,39;-116,73;104;Spain;Puma;Red;L;Female
S001308;Jump Rope;Equipment;139,01;-91,75;18;Brazil;Reebok;Black;S;Female
S001309;Sneakers;Footwear;462,91;-314,78;229;Germany;Reebok;Blue;M;Male
S001310;Boots;Footwear;424,25;-322,43;129;EE.UU.;Adidas;Blue;L;Female
S001311;Backpack;Accessories;474,16;-293,98;214;Australia;Adidas;White;L;Male
S001312;Gloves;Accessories;492,05;-314,91;361;Australia;Reebok;Gray;S;Female
S001313;Jump Rope;Equipment;278,30;-186,46;457;Spain;Under Armour;White;L;Female
S001314;Jacket;Clothing;30,77;-24,00;163;Mexico;Puma;Green;XL;Male
S001315;Sunglasses;Accessories;286,37;-203,32;210;Spain;Reebok;Red;S;Female
S001316;Jump Rope;Equipment;183,44;-106,40;126;EE.UU.;Puma;Black;S;Male
S001317;Running shoes;Footwear;395,50;-257,08;273;Germany;Under Armour;Red;M;Male
S001318;Cap;Accessories;224,78;-141,61;261;Spain;Nike;Red;L;Male
S001319;T-shirt;Clothing;317,71;-184,27;80;Spain;Puma;Gray;XL;Male
S001320;Boots;Footwear;125,62;-82,91;391;Brazil;Puma;Red;S;Male
S001321;Sneakers;Footwear;273,74;-205,31;476;Uruguay;Under Armour;Blue;M;Female
S001322;Football shoes;Footwear;82,51;-51,98;267;Spain;Reebok;Blue;M;Male
S001323;Jacket;Clothing;63,10;-42,28;422;Brazil;Reebok;Black;S;Male
S001324;Pants;Clothing;259,47;-153,09;255;Spain;Reebok;Red;XL;Female
S001325;Leggings;Clothing;449,07;-291,90;165;Mexico;Puma;Gray;M;Female
S001326;Pants;Clothing;157,04;-84,80;15;Spain;Puma;Gray;S;Male
S001327;Football shoes;Footwear;405,09;-303,82;334;Japan;Nike;Black;M;Male
S001328;Shorts;Clothing;155,45;-110,37;123;EE.UU.;Reebok;White;S;Female
S001329;Bracelet;Accessories;43,02;-26,67;257;Brazil;Puma;Green;M;Female
S001330;Shorts;Clothing;19,27;-15,22;38;Spain;Puma;Gray;S;Male
S001331;Leggings;Clothing;218,10;-170,12;353;Mexico;Under Armour;Gray;M;Male
S001332;Belt;Accessories;387,70;-302,41;433;Uruguay;Adidas;Black;M;Female
S001333;Gloves;Accessories;232,86;-176,97;287;Germany;Reebok;Red;XL;Male
S001334;Running shoes;Footwear;315,27;-157,64;60;Spain;Reebok;White;M;Female
S001335;Running shoes;Footwear;471,88;-278,41;59;Brazil;Puma;Black;S;Male
S001336;Leggings;Clothing;444,98;-342,63;495;Japan;Adidas;Green;S;Male
S001337;T-shirt;Clothing;115,93;-78,83;365;Australia;Under Armour;Gray;M;Female
S001338;Foam Roller;Equipment;297,81;-211,45;91;Germany;Adidas;Green;L;Male
S001339;Coat;Clothing;209,72;-134,22;480;Uruguay;Adidas;Red;S;Male
S001340;Running shoes;Footwear;124,65;-95,98;163;Spain;Reebok;Gray;L;Male
S001341;Running shoes;Footwear;38,19;-25,59;239;Australia;Adidas;Red;L;Male
S001342;Pants;Clothing;487,95;-341,57;129;Mexico;Puma;Black;XL;Female
S001343;Belt;Accessories;30,19;-19,32;306;EE.UU.;Adidas;White;XL;Male
S001344;Belt;Accessories;407,79;-309,92;493;Germany;Under Armour;Gray;XL;Female
S001345;Football shoes;Footwear;286,67;-160,54;3;EE.UU.;Adidas;Green;L;Female
S001346;Resitance bands;Equipment;101,72;-72,22;349;Germany;Reebok;White;L;Female
S001347;Foam Roller;Equipment;245,67;-147,40;272;EE.UU.;Adidas;Red;XL;Male
S001348;Coat;Clothing;391,11;-215,11;284;Uruguay;Reebok;Blue;M;Female
S001349;Jump Rope;Equipment;377,66;-253,03;190;Uruguay;Nike;Blue;XL;Male
S001350;Rackets;Equipment;322,85;-171,11;423;Germany;Adidas;White;M;Female
S001351;Football shoes;Footwear;424,83;-301,63;430;Australia;Puma;Green;L;Female
S001352;Bracelet;Accessories;147,93;-103,55;289;Australia;Under Armour;White;S;Female
S001353;Yoga mat;Equipment;322,68;-203,29;489;Mexico;Puma;Gray;S;Female
S001354;Boots;Footwear;271,41;-195,42;48;Brazil;Adidas;Green;XL;Female
S001355;Jacket;Clothing;425,00;-306,00;123;EE.UU.;Puma;White;M;Female
S001356;Running shoes;Footwear;335,59;-255,05;78;Mexico;Reebok;Blue;XL;Male
S001357;Sunglasses;Accessories;323,27;-255,38;481;Brazil;Nike;Gray;M;Female
S001358;Sneakers;Footwear;332,12;-172,70;169;Uruguay;Under Armour;Black;M;Female
S001359;Bracelet;Accessories;284,46;-224,72;337;Spain;Under Armour;Green;XL;Female
S001360;Resitance bands;Equipment;422,66;-236,69;64;Germany;Reebok;Gray;L;Male
S001361;Foam Roller;Equipment;111,78;-68,19;197;Germany;Nike;White;M;Male
S001362;Backpack;Accessories;320,64;-218,04;153;Germany;Adidas;Blue;M;Female
S001363;Gloves;Accessories;497,12;-372,84;139;EE.UU.;Nike;Blue;XL;Male
S001364;Backpack;Accessories;219,13;-162,16;250;Brazil;Nike;Blue;XL;Female
S001365;Resitance bands;Equipment;165,29;-114,05;336;Australia;Adidas;Blue;L;Female
S001366;Bracelet;Accessories;298,56;-214,96;232;Germany;Nike;Green;L;Female
S001367;T-shirt;Clothing;75,03;-52,52;275;Mexico;Under Armour;Green;L;Female
S001368;T-shirt;Clothing;222,51;-140,18;335;Spain;Puma;Gray;XL;Male
S001369;Towel;Accessories;171,30;-116,48;37;Spain;Under Armour;Blue;L;Female
S001370;Gloves;Accessories;260,33;-174,42;100;Mexico;Puma;Blue;L;Female
S001371;Bracelet;Accessories;318,37;-168,74;424;Mexico;Adidas;Red;S;Male
S001372;Jacket;Clothing;48,21;-38,09;467;Japan;Under Armour;Red;M;Female
S001373;Cap;Accessories;110,28;-60,65;255;Japan;Puma;Black;S;Female
S001374;Towel;Accessories;317,04;-174,37;267;Uruguay;Nike;Blue;S;Female
S001375;Football shoes;Footwear;78,81;-50,44;239;Spain;Nike;Blue;M;Female
S001376;Cap;Accessories;494,48;-351,08;110;Germany;Puma;Green;M;Female
S001377;Cap;Accessories;434,55;-347,64;329;Spain;Reebok;Green;L;Female
S001378;Boots;Footwear;341,42;-201,44;340;Brazil;Nike;Blue;S;Male
S001379;T-shirt;Clothing;345,28;-189,90;447;Uruguay;Adidas;White;L;Female
S001380;Leggings;Clothing;491,94;-309,92;113;EE.UU.;Adidas;Red;M;Female
S001381;Jacket;Clothing;208,51;-152,21;370;Australia;Under Armour;Gray;XL;Female
S001382;Yoga mat;Equipment;422,77;-308,62;226;Uruguay;Reebok;Red;L;Male
S001383;T-shirt;Clothing;76,51;-54,32;464;EE.UU.;Puma;Blue;L;Male
S001384;Boots;Footwear;409,63;-266,26;32;Spain;Puma;Gray;M;Female
S001385;T-shirt;Clothing;339,66;-217,38;221;Brazil;Nike;Green;L;Male
S001386;Sandals;Footwear;483,44;-246,55;436;Australia;Nike;Red;L;Female
S001387;Running shoes;Footwear;419,18;-335,34;414;Spain;Nike;Black;L;Male
S001388;Rackets;Equipment;75,76;-46,97;366;Brazil;Under Armour;Blue;L;Male
S001389;Jump Rope;Equipment;443,63;-314,98;285;EE.UU.;Under Armour;Green;M;Male
S001390;Running shoes;Footwear;313,74;-188,24;76;Australia;Reebok;Green;S;Female
S001391;Bracelet;Accessories;42,11;-27,37;446;Germany;Nike;Gray;L;Male
S001392;Running shoes;Footwear;349,20;-185,08;119;EE.UU.;Under Armour;Red;S;Female
S001393;Yoga mat;Equipment;301,63;-159,86;397;Brazil;Adidas;Red;XL;Female
S001394;Sandals;Footwear;121,03;-94,40;186;Mexico;Puma;Green;L;Female
S001395;Weight Discs;Equipment;495,77;-376,79;366;Uruguay;Puma;Green;M;Male
S001396;Cap;Accessories;306,78;-230,09;425;Australia;Reebok;White;L;Male
S001397;Sunglasses;Accessories;99,81;-53,90;328;Mexico;Adidas;Blue;L;Female
S001398;Cap;Accessories;250,27;-127,64;482;Spain;Puma;White;S;Male
S001399;Yoga mat;Equipment;416,02;-245,45;372;Australia;Nike;Gray;L;Female
S001400;T-shirt;Clothing;22,63;-11,77;440;Uruguay;Adidas;White;M;Male
S001401;Shorts;Clothing;401,11;-228,63;413;Australia;Under Armour;Gray;M;Female
S001402;Yoga mat;Equipment;231,78;-136,75;167;Mexico;Under Armour;Blue;XL;Male
S001403;Sandals;Footwear;116,34;-89,58;330;Spain;Under Armour;Blue;S;Female
S001404;T-shirt;Clothing;46,07;-35,47;342;Spain;Reebok;Red;S;Male
S001405;Jacket;Clothing;51,06;-33,70;345;Mexico;Adidas;Green;L;Male
S001406;Football shoes;Footwear;42,30;-25,80;264;Uruguay;Puma;Green;XL;Female
S001407;Sneakers;Footwear;34,37;-20,62;103;Uruguay;Nike;Green;S;Female
S001408;Balls;Equipment;284,05;-164,75;9;Germany;Adidas;White;M;Male
S001409;Coat;Clothing;75,27;-59,46;149;EE.UU.;Under Armour;Blue;L;Male
S001410;Boots;Footwear;384,79;-223,18;64;Germany;Reebok;Gray;S;Male
S001411;Resitance bands;Equipment;431,47;-258,88;191;EE.UU.;Under Armour;Green;M;Male
S001412;Foam Roller;Equipment;237,62;-128,31;480;EE.UU.;Adidas;Green;M;Male
S001413;Jacket;Clothing;361,98;-246,15;100;Uruguay;Puma;Black;L;Female
S001414;Cap;Accessories;265,77;-164,78;412;Japan;Adidas;Green;M;Male
S001415;Cap;Accessories;229,99;-172,49;308;Germany;Adidas;Black;L;Female
S001416;Boots;Footwear;64,84;-48,63;49;Japan;Adidas;Black;XL;Female
S001417;Running shoes;Footwear;98,45;-65,96;500;Germany;Nike;Gray;L;Female
S001418;Backpack;Accessories;317,62;-241,39;131;Australia;Reebok;Black;S;Male
S001419;Pants;Clothing;258,45;-196,42;245;Australia;Puma;Black;S;Female
S001420;Sneakers;Footwear;243,43;-148,49;74;Spain;Under Armour;Gray;L;Male
S001421;Boots;Footwear;340,80;-238,56;82;Mexico;Under Armour;Green;S;Male
S001422;Resitance bands;Equipment;325,90;-241,17;352;Japan;Under Armour;Red;S;Male
S001423;Sandals;Footwear;126,31;-90,94;298;EE.UU.;Adidas;White;XL;Female
S001424;Football shoes;Footwear;74,61;-55,21;340;Japan;Reebok;Blue;XL;Male
S001425;T-shirt;Clothing;193,70;-151,09;465;Japan;Nike;White;M;Female
S001426;Rackets;Equipment;205,25;-145,73;188;EE.UU.;Nike;Black;L;Male
S001427;Bracelet;Accessories;287,75;-166,90;487;Japan;Puma;Red;M;Male
S001428;Leggings;Clothing;90,41;-59,67;410;Japan;Adidas;Blue;S;Male
S001429;Boots;Footwear;487,14;-321,51;361;Spain;Adidas;Red;M;Male
S001430;Football shoes;Footwear;227,53;-154,72;8;Uruguay;Adidas;Green;L;Male
S001431;Shorts;Clothing;444,15;-275,37;87;EE.UU.;Puma;White;S;Female
S001432;Sneakers;Footwear;480,13;-264,07;374;Australia;Reebok;Blue;L;Male
S001433;Cap;Accessories;281,62;-163,34;148;Spain;Adidas;Blue;M;Female
S001434;Jacket;Clothing;160,45;-126,76;289;Japan;Under Armour;Blue;S;Male
S001435;Leggings;Clothing;323,45;-194,07;377;Brazil;Reebok;White;XL;Male
S001436;Gloves;Accessories;321,68;-186,57;272;Brazil;Puma;Black;M;Female
S001437;Towel;Accessories;44,80;-31,81;346;Brazil;Nike;Blue;XL;Female
S001438;Coat;Clothing;312,53;-237,52;45;Brazil;Reebok;White;L;Male
S001439;Boots;Footwear;393,92;-224,53;169;Japan;Reebok;Green;S;Female
S001440;Yoga mat;Equipment;215,93;-146,83;64;EE.UU.;Nike;White;M;Female
S001441;Yoga mat;Equipment;38,31;-23,75;194;Mexico;Puma;Gray;XL;Male
S001442;Gloves;Accessories;128,43;-71,92;465;Japan;Reebok;Green;S;Male
S001443;Towel;Accessories;187,49;-106,87;69;Brazil;Adidas;White;L;Female
S001444;Backpack;Accessories;265,17;-148,50;45;Germany;Under Armour;Blue;XL;Male
S001445;Yoga mat;Equipment;94,97;-65,53;326;Spain;Under Armour;Green;XL;Male
S001446;Coat;Clothing;78,56;-46,35;101;Brazil;Under Armour;Green;S;Male
S001447;Jump Rope;Equipment;26,98;-15,92;257;EE.UU.;Nike;Green;S;Male
S001448;Shorts;Clothing;448,93;-255,89;329;Australia;Under Armour;Black;XL;Male
S001449;Yoga mat;Equipment;44,39;-31,52;40;Uruguay;Under Armour;Red;XL;Female
S001450;Leggings;Clothing;25,77;-14,43;458;Uruguay;Nike;Black;M;Male
S001451;Resitance bands;Equipment;444,80;-342,50;273;Australia;Puma;Red;L;Female
S001452;Yoga mat;Equipment;106,77;-73,67;265;Uruguay;Under Armour;Black;XL;Female
S001453;Running shoes;Footwear;395,48;-261,02;456;Japan;Reebok;White;L;Male
S001454;T-shirt;Clothing;279,94;-212,75;148;EE.UU.;Adidas;Gray;L;Male
S001455;Balls;Equipment;468,96;-286,07;481;Brazil;Nike;Black;L;Male
S001456;Cap;Accessories;126,38;-66,98;330;Australia;Under Armour;Gray;S;Female
S001457;Jump Rope;Equipment;435,76;-252,74;4;Uruguay;Nike;Black;XL;Female
S001458;Balls;Equipment;17,57;-12,83;6;Spain;Adidas;Red;S;Male
S001459;Gloves;Accessories;53,38;-28,29;197;Germany;Nike;Black;S;Male
S001460;Cap;Accessories;312,72;-212,65;53;EE.UU.;Under Armour;Black;M;Male
S001461;Foam Roller;Equipment;355,54;-273,77;459;Australia;Nike;Red;XL;Male
S001462;T-shirt;Clothing;358,86;-218,90;397;Japan;Nike;Red;L;Female
S001463;Bracelet;Accessories;53,24;-36,74;147;Australia;Puma;Red;XL;Female
S001464;Cap;Accessories;38,75;-24,03;490;Germany;Nike;Green;S;Female
S001465;Leggings;Clothing;142,71;-72,78;210;Germany;Puma;White;M;Female
S001466;Sandals;Footwear;153,40;-87,44;352;Japan;Puma;Blue;M;Female
S001467;Foam Roller;Equipment;439,46;-224,12;195;Australia;Adidas;White;XL;Female
S001468;Cap;Accessories;228,72;-134,94;4;Germany;Adidas;Gray;XL;Male
S001469;Sneakers;Footwear;44,27;-27,00;84;Brazil;Under Armour;Gray;S;Female
S001470;Sunglasses;Accessories;136,42;-76,40;332;Uruguay;Reebok;Blue;L;Female
S001471;Sneakers;Footwear;411,19;-316,62;212;Spain;Nike;Green;S;Male
S001472;Rackets;Equipment;157,43;-97,61;433;Mexico;Adidas;White;M;Male
S001473;Belt;Accessories;367,69;-286,80;240;Germany;Adidas;White;L;Female
S001474;Balls;Equipment;466,81;-317,43;331;Germany;Puma;Blue;XL;Female
S001475;Yoga mat;Equipment;112,67;-60,84;496;Germany;Adidas;Gray;M;Female
S001476;Football shoes;Footwear;359,97;-194,38;146;Mexico;Under Armour;White;L;Female
S001477;Gloves;Accessories;100,63;-62,39;319;Australia;Puma;Green;L;Female
S001478;Jacket;Clothing;251,00;-188,25;228;Uruguay;Under Armour;Black;S;Female
S001479;Jump Rope;Equipment;65,85;-39,51;356;Germany;Puma;Blue;M;Female
S001480;Resitance bands;Equipment;408,98;-314,91;62;Germany;Adidas;Red;M;Male
S001481;Belt;Accessories;159,01;-120,85;306;EE.UU.;Reebok;Black;XL;Female
S001482;Football shoes;Footwear;281,58;-194,29;311;Mexico;Nike;Green;M;Male
S001483;Gloves;Accessories;112,23;-58,36;482;Japan;Adidas;Blue;M;Female
S001484;Running shoes;Footwear;143,72;-102,04;245;Spain;Nike;Red;XL;Male
S001485;Backpack;Accessories;260,51;-192,78;142;Spain;Nike;Blue;L;Male
S001486;Running shoes;Footwear;187,33;-129,26;338;Uruguay;Reebok;Green;S;Female
S001487;Running shoes;Footwear;58,92;-33,58;422;EE.UU.;Reebok;Blue;XL;Male
S001488;Coat;Clothing;303,13;-160,66;280;Mexico;Nike;Gray;XL;Female
S001489;Cap;Accessories;49,99;-37,49;330;Uruguay;Nike;Green;S;Female
S001490;Jump Rope;Equipment;232,83;-165,31;166;Spain;Nike;Green;L;Female
S001491;Resitance bands;Equipment;17,47;-10,48;296;Uruguay;Adidas;White;XL;Female
S001492;Yoga mat;Equipment;126,96;-99,03;496;Spain;Under Armour;Red;S;Male
S001493;Gloves;Accessories;194,01;-104,77;499;Germany;Adidas;Green;M;Female
S001494;Running shoes;Footwear;181,12;-90,56;317;Germany;Nike;Blue;L;Female
S001495;Foam Roller;Equipment;249,20;-157,00;352;Brazil;Nike;White;M;Male
S001496;Jacket;Clothing;410,44;-250,37;472;Brazil;Adidas;Blue;M;Female
S001497;Balls;Equipment;279,96;-204,37;308;Australia;Puma;Red;L;Female
S001498;Gloves;Accessories;451,60;-230,32;335;Brazil;Puma;Red;L;Male
S001499;Sneakers;Footwear;489,20;-264,17;182;Brazil;Under Armour;Black;L;Female
S001500;T-shirt;Clothing;250,66;-142,88;9;Australia;Under Armour;Red;M;Male
S001501;Gloves;Accessories;339,02;-186,46;395;Japan;Puma;Red;S;Female
S001502;Cap;Accessories;404,05;-311,12;147;Australia;Under Armour;White;XL;Female
S001503;Sandals;Footwear;442,33;-243,28;42;Uruguay;Nike;White;XL;Male
S001504;Yoga mat;Equipment;195,96;-133,25;181;Japan;Reebok;White;S;Female
S001505;Pants;Clothing;37,84;-20,43;257;Spain;Puma;White;L;Male
S001506;Boots;Footwear;486,29;-345,27;292;Mexico;Reebok;White;M;Female
S001507;Sneakers;Footwear;334,94;-267,95;131;Germany;Nike;White;L;Male
S001508;Sneakers;Footwear;163,86;-104,87;150;Uruguay;Adidas;White;L;Male
S001509;Coat;Clothing;307,52;-199,89;6;Spain;Adidas;Blue;M;Male
S001510;Balls;Equipment;36,25;-19,58;344;Germany;Nike;Blue;L;Male
S001511;Running shoes;Footwear;183,53;-97,27;53;EE.UU.;Puma;Red;L;Male
S001512;Pants;Clothing;495,59;-252,75;350;Mexico;Puma;White;M;Female
S001513;Sandals;Footwear;458,14;-325,28;275;Germany;Adidas;Gray;M;Female
S001514;Football shoes;Footwear;118,77;-62,95;154;Spain;Nike;Blue;XL;Female
S001515;Sunglasses;Accessories;256,39;-133,32;218;Germany;Nike;Blue;XL;Male
S001516;Boots;Footwear;82,89;-49,73;291;Brazil;Under Armour;Blue;XL;Male
S001517;Leggings;Clothing;250,69;-157,93;383;Japan;Adidas;Black;M;Female
S001518;Backpack;Accessories;347,12;-208,27;132;Japan;Puma;Green;M;Male
S001519;Running shoes;Footwear;184,79;-121,96;456;Brazil;Reebok;Black;S;Female
S001520;Bracelet;Accessories;234,66;-152,53;254;Australia;Adidas;Black;S;Male
S001521;Sandals;Footwear;439,91;-246,35;26;Japan;Puma;White;S;Male
S001522;Foam Roller;Equipment;180,58;-135,44;328;Germany;Under Armour;Blue;L;Female
S001523;Rackets;Equipment;195,23;-130,80;465;Mexico;Nike;Blue;S;Male
S001524;Sunglasses;Accessories;288,50;-167,33;271;Germany;Reebok;White;XL;Male
S001525;Sneakers;Footwear;82,85;-62,97;352;Japan;Nike;Black;L;Male
S001526;Shorts;Clothing;425,83;-319,37;21;Spain;Adidas;Black;XL;Male
S001527;Towel;Accessories;202,06;-151,55;415;Japan;Reebok;Red;L;Female
S001528;Coat;Clothing;77,39;-49,53;158;Spain;Under Armour;Blue;S;Female
S001529;Sandals;Footwear;367,01;-242,23;93;Australia;Nike;Gray;L;Female
S001530;Yoga mat;Equipment;147,49;-97,34;86;Japan;Puma;White;S;Male
S001531;Pants;Clothing;379,24;-273,05;112;EE.UU.;Reebok;Black;M;Male
S001532;Sandals;Footwear;113,20;-64,52;418;Brazil;Under Armour;White;S;Male
S001533;Weight Discs;Equipment;184,79;-125,66;424;EE.UU.;Under Armour;Black;M;Female
S001534;Sandals;Footwear;275,12;-195,34;181;Australia;Under Armour;Red;XL;Female
S001535;Resitance bands;Equipment;487,51;-297,38;325;Spain;Under Armour;White;L;Male
S001536;Leggings;Clothing;465,14;-293,04;230;Spain;Under Armour;Green;M;Male
S001537;Coat;Clothing;71,23;-39,18;319;Uruguay;Puma;Gray;L;Female
S001538;Rackets;Equipment;122,84;-71,25;111;Mexico;Puma;Black;XL;Female
S001539;T-shirt;Clothing;448,13;-349,54;166;Germany;Nike;Gray;M;Female
S001540;Sunglasses;Accessories;208,99;-160,92;117;Spain;Puma;White;M;Male
S001541;Pants;Clothing;292,69;-199,03;495;Australia;Nike;Red;M;Female
S001542;Balls;Equipment;478,81;-368,68;394;Mexico;Under Armour;Green;XL;Female
S001543;Sneakers;Footwear;281,97;-177,64;28;EE.UU.;Puma;Black;S;Male
S001544;Sandals;Footwear;119,95;-74,37;454;Australia;Nike;Red;L;Female
S001545;Running shoes;Footwear;263,73;-179,34;98;Germany;Adidas;White;XL;Male
S001546;T-shirt;Clothing;318,01;-209,89;250;Spain;Under Armour;Black;L;Male
S001547;Sandals;Footwear;185,84;-141,24;264;EE.UU.;Nike;Red;XL;Female
S001548;Balls;Equipment;365,18;-277,54;426;Spain;Under Armour;Black;S;Male
S001549;Foam Roller;Equipment;312,55;-250,04;393;Germany;Puma;Red;XL;Female
S001550;Sandals;Footwear;190,15;-138,81;465;EE.UU.;Reebok;Gray;L;Female
S001551;Running shoes;Footwear;334,95;-187,57;129;Australia;Puma;Blue;S;Male
S001552;Bracelet;Accessories;464,80;-250,99;151;Australia;Reebok;White;L;Male
S001553;Sneakers;Footwear;204,89;-110,64;259;Spain;Adidas;Gray;S;Female
S001554;Coat;Clothing;434,28;-251,88;342;Japan;Puma;Gray;L;Female
S001555;Football shoes;Footwear;351,28;-203,74;33;Mexico;Puma;White;M;Male
S001556;Weight Discs;Equipment;388,49;-268,06;281;Mexico;Reebok;Gray;S;Female
S001557;Bracelet;Accessories;50,66;-33,44;441;Germany;Reebok;Black;S;Male
S001558;Cap;Accessories;14,28;-9,42;350;Brazil;Reebok;Blue;L;Male
S001559;Balls;Equipment;337,06;-208,98;246;Australia;Nike;Blue;M;Male
S001560;Resitance bands;Equipment;199,47;-159,58;168;Japan;Adidas;Green;L;Female
S001561;Sneakers;Footwear;498,76;-389,03;388;Uruguay;Under Armour;Green;M;Female
S001562;Pants;Clothing;30,02;-18,01;447;Australia;Puma;Green;L;Male
S001563;Resitance bands;Equipment;394,88;-236,93;345;Germany;Puma;Black;L;Female
S001564;Balls;Equipment;372,69;-231,07;307;Spain;Under Armour;Black;XL;Male
S001565;Football shoes;Footwear;137,20;-98,78;499;Spain;Puma;Black;L;Female
S001566;Leggings;Clothing;334,85;-204,26;398;Japan;Nike;Blue;XL;Female
S001567;Boots;Footwear;302,47;-190,56;439;EE.UU.;Puma;Red;M;Female
S001568;Jump Rope;Equipment;237,26;-154,22;436;EE.UU.;Under Armour;Gray;S;Female
S001569;Sunglasses;Accessories;290,15;-217,61;103;EE.UU.;Puma;Green;XL;Female
S001570;Jacket;Clothing;254,02;-200,68;401;Uruguay;Adidas;White;XL;Male
S001571;Foam Roller;Equipment;231,21;-120,23;78;Uruguay;Reebok;Blue;L;Female
S001572;Weight Discs;Equipment;183,92;-117,71;8;Spain;Under Armour;Blue;S;Male
S001573;Belt;Accessories;77,69;-56,71;430;Japan;Adidas;Gray;L;Male
S001574;Yoga mat;Equipment;157,18;-106,88;433;Spain;Puma;Black;M;Male
S001575;Running shoes;Footwear;168,93;-125,01;459;Australia;Puma;White;S;Female
S001576;Jacket;Clothing;486,13;-262,51;350;EE.UU.;Puma;White;XL;Male
S001577;Sneakers;Footwear;191,80;-97,82;271;Mexico;Adidas;Blue;XL;Male
S001578;Backpack;Accessories;256,64;-156,55;461;Brazil;Reebok;Green;L;Female
S001579;Jump Rope;Equipment;140,35;-81,40;99;Spain;Adidas;Blue;M;Male
S001580;Sneakers;Footwear;306,40;-211,42;111;EE.UU.;Reebok;White;L;Female
S001581;Coat;Clothing;294,10;-155,87;254;Germany;Reebok;Red;S;Female
S001582;Sneakers;Footwear;18,88;-13,59;406;Uruguay;Nike;Red;S;Male
S001583;Pants;Clothing;258,24;-198,84;468;Australia;Reebok;Red;S;Male
S001584;Backpack;Accessories;389,61;-268,83;248;Japan;Under Armour;Blue;S;Male
S001585;Shorts;Clothing;155,85;-120,00;439;Mexico;Puma;Blue;M;Female
S001586;Boots;Footwear;376,79;-195,93;418;Uruguay;Puma;Blue;XL;Female
S001587;Weight Discs;Equipment;460,06;-331,24;473;Germany;Reebok;Red;S;Male
S001588;Backpack;Accessories;447,30;-237,07;40;Spain;Nike;Blue;XL;Female
S001589;Coat;Clothing;266,07;-210,20;491;Brazil;Puma;Green;L;Male
S001590;Sneakers;Footwear;70,58;-54,35;113;Mexico;Nike;Red;L;Female
S001591;Bracelet;Accessories;79,31;-40,45;4;Japan;Reebok;White;XL;Female
S001592;Sandals;Footwear;484,60;-281,07;44;Australia;Nike;Black;M;Female
S001593;Towel;Accessories;289,89;-220,32;399;Brazil;Nike;Black;L;Female
S001594;Foam Roller;Equipment;123,20;-88,70;158;Japan;Reebok;Blue;XL;Female
S001595;Gloves;Accessories;108,86;-64,23;139;Spain;Puma;Green;S;Male
S001596;Sunglasses;Accessories;371,64;-208,12;195;Uruguay;Under Armour;Gray;M;Male
S001597;Pants;Clothing;226,45;-144,93;60;Brazil;Under Armour;Green;L;Female
S001598;Resitance bands;Equipment;183,89;-121,37;442;Uruguay;Reebok;Blue;L;Male
S001599;Weight Discs;Equipment;203,21;-105,67;208;Australia;Nike;Blue;S;Male
